commodity_group,departure_date,destination,volume,date
Crude oil,2021-12-31T00:00:00Z,EU,1.936294486,12/31/2021
Crude oil,2022-01-01T00:00:00Z,EU,1.911156773,1/1/2022
Crude oil,2022-01-02T00:00:00Z,EU,1.878587358,1/2/2022
Crude oil,2022-01-03T00:00:00Z,EU,1.853720163,1/3/2022
Crude oil,2022-01-04T00:00:00Z,EU,1.853622049,1/4/2022
Crude oil,2022-01-05T00:00:00Z,EU,1.872892532,1/5/2022
Crude oil,2022-01-06T00:00:00Z,EU,1.923319138,1/6/2022
Crude oil,2022-01-07T00:00:00Z,EU,1.897704457,1/7/2022
Crude oil,2022-01-08T00:00:00Z,EU,1.971568811,1/8/2022
Crude oil,2022-01-09T00:00:00Z,EU,2.022704737,1/9/2022
Crude oil,2022-01-10T00:00:00Z,EU,2.001290616,1/10/2022
Crude oil,2022-01-11T00:00:00Z,EU,2.088728871,1/11/2022
Crude oil,2022-01-12T00:00:00Z,EU,2.14623382,1/12/2022
Crude oil,2022-01-13T00:00:00Z,EU,2.099414168,1/13/2022
Crude oil,2022-01-14T00:00:00Z,EU,2.106422182,1/14/2022
Crude oil,2022-01-15T00:00:00Z,EU,2.056146754,1/15/2022
Crude oil,2022-01-16T00:00:00Z,EU,2.034501312,1/16/2022
Crude oil,2022-01-17T00:00:00Z,EU,2.009363598,1/17/2022
Crude oil,2022-01-18T00:00:00Z,EU,2.039236581,1/18/2022
Crude oil,2022-01-19T00:00:00Z,EU,1.969257645,1/19/2022
Crude oil,2022-01-20T00:00:00Z,EU,1.993273835,1/20/2022
Crude oil,2022-01-21T00:00:00Z,EU,1.936871616,1/21/2022
Crude oil,2022-01-22T00:00:00Z,EU,1.912004421,1/22/2022
Crude oil,2022-01-23T00:00:00Z,EU,1.916205758,1/23/2022
Crude oil,2022-01-24T00:00:00Z,EU,1.966481186,1/24/2022
Crude oil,2022-01-25T00:00:00Z,EU,1.956403202,1/25/2022
Crude oil,2022-01-26T00:00:00Z,EU,1.97132521,1/26/2022
Crude oil,2022-01-27T00:00:00Z,EU,1.976135734,1/27/2022
Crude oil,2022-01-28T00:00:00Z,EU,1.972876754,1/28/2022
Crude oil,2022-01-29T00:00:00Z,EU,1.952323131,1/29/2022
Crude oil,2022-01-30T00:00:00Z,EU,1.862594678,1/30/2022
Crude oil,2022-01-31T00:00:00Z,EU,1.91284888,1/31/2022
Crude oil,2022-02-01T00:00:00Z,EU,1.890092271,2/1/2022
Crude oil,2022-02-02T00:00:00Z,EU,1.936563705,2/2/2022
Crude oil,2022-02-03T00:00:00Z,EU,1.936834225,2/3/2022
Crude oil,2022-02-04T00:00:00Z,EU,1.881388886,2/4/2022
Crude oil,2022-02-05T00:00:00Z,EU,1.967537102,2/5/2022
Crude oil,2022-02-06T00:00:00Z,EU,2.014295253,2/6/2022
Crude oil,2022-02-07T00:00:00Z,EU,1.965568613,2/7/2022
Crude oil,2022-02-08T00:00:00Z,EU,1.919016777,2/8/2022
Crude oil,2022-02-09T00:00:00Z,EU,1.919167956,2/9/2022
Crude oil,2022-02-10T00:00:00Z,EU,1.835453293,2/10/2022
Crude oil,2022-02-11T00:00:00Z,EU,1.890095442,2/11/2022
Crude oil,2022-02-12T00:00:00Z,EU,1.864957728,2/12/2022
Crude oil,2022-02-13T00:00:00Z,EU,1.841620304,2/13/2022
Crude oil,2022-02-14T00:00:00Z,EU,1.841620304,2/14/2022
Crude oil,2022-02-15T00:00:00Z,EU,1.81564201,2/15/2022
Crude oil,2022-02-16T00:00:00Z,EU,1.899749678,2/16/2022
Crude oil,2022-02-17T00:00:00Z,EU,1.870737193,2/17/2022
Crude oil,2022-02-18T00:00:00Z,EU,1.894311503,2/18/2022
Crude oil,2022-02-19T00:00:00Z,EU,1.795395053,2/19/2022
Crude oil,2022-02-20T00:00:00Z,EU,1.910588477,2/20/2022
Crude oil,2022-02-21T00:00:00Z,EU,1.940582109,2/21/2022
Crude oil,2022-02-22T00:00:00Z,EU,1.902347295,2/22/2022
Crude oil,2022-02-23T00:00:00Z,EU,1.879119677,2/23/2022
Crude oil,2022-02-24T00:00:00Z,EU,1.834358277,2/24/2022
Crude oil,2022-02-25T00:00:00Z,EU,1.880555596,2/25/2022
Crude oil,2022-02-26T00:00:00Z,EU,1.8267085,2/26/2022
Crude oil,2022-02-27T00:00:00Z,EU,1.850541021,2/27/2022
Crude oil,2022-02-28T00:00:00Z,EU,1.873553358,2/28/2022
Crude oil,2022-03-01T00:00:00Z,EU,1.862554673,3/1/2022
Crude oil,2022-03-02T00:00:00Z,EU,1.837438185,3/2/2022
Crude oil,2022-03-03T00:00:00Z,EU,1.855610703,3/3/2022
Crude oil,2022-03-04T00:00:00Z,EU,1.879890718,3/4/2022
Crude oil,2022-03-05T00:00:00Z,EU,1.875306627,3/5/2022
Crude oil,2022-03-06T00:00:00Z,EU,1.954136981,3/6/2022
Crude oil,2022-03-07T00:00:00Z,EU,1.867837586,3/7/2022
Crude oil,2022-03-08T00:00:00Z,EU,1.891067905,3/8/2022
Crude oil,2022-03-09T00:00:00Z,EU,1.868365298,3/9/2022
Crude oil,2022-03-10T00:00:00Z,EU,1.893503012,3/10/2022
Crude oil,2022-03-11T00:00:00Z,EU,1.891805482,3/11/2022
Crude oil,2022-03-12T00:00:00Z,EU,1.916943196,3/12/2022
Crude oil,2022-03-13T00:00:00Z,EU,1.800675291,3/13/2022
Crude oil,2022-03-14T00:00:00Z,EU,1.825661826,3/14/2022
Crude oil,2022-03-15T00:00:00Z,EU,1.798705899,3/15/2022
Crude oil,2022-03-16T00:00:00Z,EU,1.773568185,3/16/2022
Crude oil,2022-03-17T00:00:00Z,EU,1.749338602,3/17/2022
Crude oil,2022-03-18T00:00:00Z,EU,1.687188125,3/18/2022
Crude oil,2022-03-19T00:00:00Z,EU,1.615498576,3/19/2022
Crude oil,2022-03-20T00:00:00Z,EU,1.600690727,3/20/2022
Crude oil,2022-03-21T00:00:00Z,EU,1.625480845,3/21/2022
Crude oil,2022-03-22T00:00:00Z,EU,1.509587674,3/22/2022
Crude oil,2022-03-23T00:00:00Z,EU,1.454456329,3/23/2022
Crude oil,2022-03-24T00:00:00Z,EU,1.420991199,3/24/2022
Crude oil,2022-03-25T00:00:00Z,EU,1.439634726,3/25/2022
Crude oil,2022-03-26T00:00:00Z,EU,1.41890979,3/26/2022
Crude oil,2022-03-27T00:00:00Z,EU,1.351986443,3/27/2022
Crude oil,2022-03-28T00:00:00Z,EU,1.393496035,3/28/2022
Crude oil,2022-03-29T00:00:00Z,EU,1.347784781,3/29/2022
Crude oil,2022-03-30T00:00:00Z,EU,1.356052208,3/30/2022
Crude oil,2022-03-31T00:00:00Z,EU,1.310606637,3/31/2022
Crude oil,2022-04-01T00:00:00Z,EU,1.28038751,4/1/2022
Crude oil,2022-04-02T00:00:00Z,EU,1.284971601,4/2/2022
Crude oil,2022-04-03T00:00:00Z,EU,1.256633126,4/3/2022
Crude oil,2022-04-04T00:00:00Z,EU,1.234862491,4/4/2022
Crude oil,2022-04-05T00:00:00Z,EU,1.162277965,4/5/2022
Crude oil,2022-04-06T00:00:00Z,EU,1.194276125,4/6/2022
Crude oil,2022-04-07T00:00:00Z,EU,1.124438834,4/7/2022
Crude oil,2022-04-08T00:00:00Z,EU,1.14729262,4/8/2022
Crude oil,2022-04-09T00:00:00Z,EU,1.097017193,4/9/2022
Crude oil,2022-04-10T00:00:00Z,EU,1.073425829,4/10/2022
Crude oil,2022-04-11T00:00:00Z,EU,1.07844148,4/11/2022
Crude oil,2022-04-12T00:00:00Z,EU,1.082608205,4/12/2022
Crude oil,2022-04-13T00:00:00Z,EU,1.093855323,4/13/2022
Crude oil,2022-04-14T00:00:00Z,EU,1.083879774,4/14/2022
Crude oil,2022-04-15T00:00:00Z,EU,1.109168666,4/15/2022
Crude oil,2022-04-16T00:00:00Z,EU,1.12802253,4/16/2022
Crude oil,2022-04-17T00:00:00Z,EU,1.152661717,4/17/2022
Crude oil,2022-04-18T00:00:00Z,EU,1.2130579,4/18/2022
Crude oil,2022-04-19T00:00:00Z,EU,1.20299581,4/19/2022
Crude oil,2022-04-20T00:00:00Z,EU,1.294877564,4/20/2022
Crude oil,2022-04-21T00:00:00Z,EU,1.322838532,4/21/2022
Crude oil,2022-04-22T00:00:00Z,EU,1.378295769,4/22/2022
Crude oil,2022-04-23T00:00:00Z,EU,1.35513745,4/23/2022
Crude oil,2022-04-24T00:00:00Z,EU,1.414704224,4/24/2022
Crude oil,2022-04-25T00:00:00Z,EU,1.38956651,4/25/2022
Crude oil,2022-04-26T00:00:00Z,EU,1.364601201,4/26/2022
Crude oil,2022-04-27T00:00:00Z,EU,1.328151398,4/27/2022
Crude oil,2022-04-28T00:00:00Z,EU,1.363851925,4/28/2022
Crude oil,2022-04-29T00:00:00Z,EU,1.348633105,4/29/2022
Crude oil,2022-04-30T00:00:00Z,EU,1.319541132,4/30/2022
Crude oil,2022-05-01T00:00:00Z,EU,1.324622545,5/1/2022
Crude oil,2022-05-02T00:00:00Z,EU,1.320898953,5/2/2022
Crude oil,2022-05-03T00:00:00Z,EU,1.253348265,5/3/2022
Crude oil,2022-05-04T00:00:00Z,EU,1.310143476,5/4/2022
Crude oil,2022-05-05T00:00:00Z,EU,1.320727678,5/5/2022
Crude oil,2022-05-06T00:00:00Z,EU,1.238454091,5/6/2022
Crude oil,2022-05-07T00:00:00Z,EU,1.263440626,5/7/2022
Crude oil,2022-05-08T00:00:00Z,EU,1.257704022,5/8/2022
Crude oil,2022-05-09T00:00:00Z,EU,1.257704022,5/9/2022
Crude oil,2022-05-10T00:00:00Z,EU,1.305644709,5/10/2022
Crude oil,2022-05-11T00:00:00Z,EU,1.296196146,5/11/2022
Crude oil,2022-05-12T00:00:00Z,EU,1.256907807,5/12/2022
Crude oil,2022-05-13T00:00:00Z,EU,1.219560238,5/13/2022
Crude oil,2022-05-14T00:00:00Z,EU,1.298896188,5/14/2022
Crude oil,2022-05-15T00:00:00Z,EU,1.298745009,5/15/2022
Crude oil,2022-05-16T00:00:00Z,EU,1.32576725,5/16/2022
Crude oil,2022-05-17T00:00:00Z,EU,1.371588289,5/17/2022
Crude oil,2022-05-18T00:00:00Z,EU,1.320097508,5/18/2022
Crude oil,2022-05-19T00:00:00Z,EU,1.29543499,5/19/2022
Crude oil,2022-05-20T00:00:00Z,EU,1.266886218,5/20/2022
Crude oil,2022-05-21T00:00:00Z,EU,1.34459147,5/21/2022
Crude oil,2022-05-22T00:00:00Z,EU,1.33379676,5/22/2022
Crude oil,2022-05-23T00:00:00Z,EU,1.308054203,5/23/2022
Crude oil,2022-05-24T00:00:00Z,EU,1.263859089,5/24/2022
Crude oil,2022-05-25T00:00:00Z,EU,1.263859089,5/25/2022
Crude oil,2022-05-26T00:00:00Z,EU,1.335149964,5/26/2022
Crude oil,2022-05-27T00:00:00Z,EU,1.361101559,5/27/2022
Crude oil,2022-05-28T00:00:00Z,EU,1.336760996,5/28/2022
Crude oil,2022-05-29T00:00:00Z,EU,1.31611596,5/29/2022
Crude oil,2022-05-30T00:00:00Z,EU,1.372287757,5/30/2022
Crude oil,2022-05-31T00:00:00Z,EU,1.422402919,5/31/2022
Crude oil,2022-06-01T00:00:00Z,EU,1.396404706,6/1/2022
Crude oil,2022-06-02T00:00:00Z,EU,1.421714392,6/2/2022
Crude oil,2022-06-03T00:00:00Z,EU,1.361552102,6/3/2022
Crude oil,2022-06-04T00:00:00Z,EU,1.330994682,6/4/2022
Crude oil,2022-06-05T00:00:00Z,EU,1.376222735,6/5/2022
Crude oil,2022-06-06T00:00:00Z,EU,1.421224887,6/6/2022
Crude oil,2022-06-07T00:00:00Z,EU,1.462989325,6/7/2022
Crude oil,2022-06-08T00:00:00Z,EU,1.48709823,6/8/2022
Crude oil,2022-06-09T00:00:00Z,EU,1.480956123,6/9/2022
Crude oil,2022-06-10T00:00:00Z,EU,1.435113607,6/10/2022
Crude oil,2022-06-11T00:00:00Z,EU,1.445097508,6/11/2022
Crude oil,2022-06-12T00:00:00Z,EU,1.447012181,6/12/2022
Crude oil,2022-06-13T00:00:00Z,EU,1.393383003,6/13/2022
Crude oil,2022-06-14T00:00:00Z,EU,1.464694389,6/14/2022
Crude oil,2022-06-15T00:00:00Z,EU,1.417787998,6/15/2022
Crude oil,2022-06-16T00:00:00Z,EU,1.325370579,6/16/2022
Crude oil,2022-06-17T00:00:00Z,EU,1.353938913,6/17/2022
Crude oil,2022-06-18T00:00:00Z,EU,1.374492536,6/18/2022
Crude oil,2022-06-19T00:00:00Z,EU,1.357721548,6/19/2022
Crude oil,2022-06-20T00:00:00Z,EU,1.226917615,6/20/2022
Crude oil,2022-06-21T00:00:00Z,EU,1.207392801,6/21/2022
Crude oil,2022-06-22T00:00:00Z,EU,1.228806922,6/22/2022
Crude oil,2022-06-23T00:00:00Z,EU,1.193150833,6/23/2022
Crude oil,2022-06-24T00:00:00Z,EU,1.238174052,6/24/2022
Crude oil,2022-06-25T00:00:00Z,EU,1.202218794,6/25/2022
Crude oil,2022-06-26T00:00:00Z,EU,1.150653787,6/26/2022
Crude oil,2022-06-27T00:00:00Z,EU,1.162940745,6/27/2022
Crude oil,2022-06-28T00:00:00Z,EU,1.141563652,6/28/2022
Crude oil,2022-06-29T00:00:00Z,EU,1.180791275,6/29/2022
Crude oil,2022-06-30T00:00:00Z,EU,1.126092023,6/30/2022
Crude oil,2022-07-01T00:00:00Z,EU,1.130827293,7/1/2022
Crude oil,2022-07-02T00:00:00Z,EU,1.12607123,7/2/2022
Crude oil,2022-07-03T00:00:00Z,EU,1.121412169,7/3/2022
Crude oil,2022-07-04T00:00:00Z,EU,1.130918679,7/4/2022
Crude oil,2022-07-05T00:00:00Z,EU,1.12570985,7/5/2022
Crude oil,2022-07-06T00:00:00Z,EU,1.030432271,7/6/2022
Crude oil,2022-07-07T00:00:00Z,EU,0.969115544,7/7/2022
Crude oil,2022-07-08T00:00:00Z,EU,1.006692391,7/8/2022
Crude oil,2022-07-09T00:00:00Z,EU,0.990031524,7/9/2022
Crude oil,2022-07-10T00:00:00Z,EU,1.046883934,7/10/2022
Crude oil,2022-07-11T00:00:00Z,EU,1.087015207,7/11/2022
Crude oil,2022-07-12T00:00:00Z,EU,1.08147918,7/12/2022
Crude oil,2022-07-13T00:00:00Z,EU,1.087934584,7/13/2022
Crude oil,2022-07-14T00:00:00Z,EU,1.012899606,7/14/2022
Crude oil,2022-07-15T00:00:00Z,EU,1.014013522,7/15/2022
Crude oil,2022-07-16T00:00:00Z,EU,1.034567145,7/16/2022
Crude oil,2022-07-17T00:00:00Z,EU,1.042996777,7/17/2022
Crude oil,2022-07-18T00:00:00Z,EU,1.022443155,7/18/2022
Crude oil,2022-07-19T00:00:00Z,EU,0.976228756,7/19/2022
Crude oil,2022-07-20T00:00:00Z,EU,1.00136647,7/20/2022
Crude oil,2022-07-21T00:00:00Z,EU,1.00136647,7/21/2022
Crude oil,2022-07-22T00:00:00Z,EU,0.979952348,7/22/2022
Crude oil,2022-07-23T00:00:00Z,EU,0.987809589,7/23/2022
Crude oil,2022-07-24T00:00:00Z,EU,0.977379599,7/24/2022
Crude oil,2022-07-25T00:00:00Z,EU,0.999850829,7/25/2022
Crude oil,2022-07-26T00:00:00Z,EU,0.999850829,7/26/2022
Crude oil,2022-07-27T00:00:00Z,EU,0.947975926,7/27/2022
Crude oil,2022-07-28T00:00:00Z,EU,0.948366219,7/28/2022
Crude oil,2022-07-29T00:00:00Z,EU,0.87438092,7/29/2022
Crude oil,2022-07-30T00:00:00Z,EU,0.900379133,7/30/2022
Crude oil,2022-07-31T00:00:00Z,EU,0.87509024,7/31/2022
Crude oil,2022-08-01T00:00:00Z,EU,0.904812045,8/1/2022
Crude oil,2022-08-02T00:00:00Z,EU,0.918926877,8/2/2022
Crude oil,2022-08-03T00:00:00Z,EU,0.932076224,8/3/2022
Crude oil,2022-08-04T00:00:00Z,EU,0.937899515,8/4/2022
Crude oil,2022-08-05T00:00:00Z,EU,0.963037229,8/5/2022
Crude oil,2022-08-06T00:00:00Z,EU,0.997231523,8/6/2022
Crude oil,2022-08-07T00:00:00Z,EU,1.007198091,8/7/2022
Crude oil,2022-08-08T00:00:00Z,EU,0.956922663,8/8/2022
Crude oil,2022-08-09T00:00:00Z,EU,0.951196607,8/9/2022
Crude oil,2022-08-10T00:00:00Z,EU,0.890511712,8/10/2022
Crude oil,2022-08-11T00:00:00Z,EU,0.904679538,8/11/2022
Crude oil,2022-08-12T00:00:00Z,EU,0.877670511,8/12/2022
Crude oil,2022-08-13T00:00:00Z,EU,0.902959403,8/13/2022
Crude oil,2022-08-14T00:00:00Z,EU,0.927048611,8/14/2022
Crude oil,2022-08-15T00:00:00Z,EU,0.953046824,8/15/2022
Crude oil,2022-08-16T00:00:00Z,EU,0.907143455,8/16/2022
Crude oil,2022-08-17T00:00:00Z,EU,0.928557576,8/17/2022
Crude oil,2022-08-18T00:00:00Z,EU,0.962487367,8/18/2022
Crude oil,2022-08-19T00:00:00Z,EU,1.017531114,8/19/2022
Crude oil,2022-08-20T00:00:00Z,EU,1.06722236,8/20/2022
Crude oil,2022-08-21T00:00:00Z,EU,1.088636482,8/21/2022
Crude oil,2022-08-22T00:00:00Z,EU,1.080510048,8/22/2022
Crude oil,2022-08-23T00:00:00Z,EU,1.067330941,8/23/2022
Crude oil,2022-08-24T00:00:00Z,EU,1.009524091,8/24/2022
Crude oil,2022-08-25T00:00:00Z,EU,1.027322265,8/25/2022
Crude oil,2022-08-26T00:00:00Z,EU,1.05200656,8/26/2022
Crude oil,2022-08-27T00:00:00Z,EU,1.084675062,8/27/2022
Crude oil,2022-08-28T00:00:00Z,EU,1.113063454,8/28/2022
Crude oil,2022-08-29T00:00:00Z,EU,1.10011617,8/29/2022
Crude oil,2022-08-30T00:00:00Z,EU,1.125253884,8/30/2022
Crude oil,2022-08-31T00:00:00Z,EU,1.120669793,8/31/2022
Crude oil,2022-09-01T00:00:00Z,EU,1.110893679,9/1/2022
Crude oil,2022-09-02T00:00:00Z,EU,1.098307267,9/2/2022
Crude oil,2022-09-03T00:00:00Z,EU,1.052464752,9/3/2022
Crude oil,2022-09-04T00:00:00Z,EU,1.088058591,9/4/2022
Crude oil,2022-09-05T00:00:00Z,EU,1.049280206,9/5/2022
Crude oil,2022-09-06T00:00:00Z,EU,1.0027656,9/6/2022
Crude oil,2022-09-07T00:00:00Z,EU,1.028054493,9/7/2022
Crude oil,2022-09-08T00:00:00Z,EU,0.976928139,9/8/2022
Crude oil,2022-09-09T00:00:00Z,EU,1.027354745,9/9/2022
Crude oil,2022-09-10T00:00:00Z,EU,1.038475812,9/10/2022
Crude oil,2022-09-11T00:00:00Z,EU,1.073233488,9/11/2022
Crude oil,2022-09-12T00:00:00Z,EU,1.026530474,9/12/2022
Crude oil,2022-09-13T00:00:00Z,EU,0.997918028,9/13/2022
Crude oil,2022-09-14T00:00:00Z,EU,0.971919815,9/14/2022
Crude oil,2022-09-15T00:00:00Z,EU,0.971919815,9/15/2022
Crude oil,2022-09-16T00:00:00Z,EU,0.950505694,9/16/2022
Crude oil,2022-09-17T00:00:00Z,EU,0.916575904,9/17/2022
Crude oil,2022-09-18T00:00:00Z,EU,0.866498953,9/18/2022
Crude oil,2022-09-19T00:00:00Z,EU,0.791669992,9/19/2022
Crude oil,2022-09-20T00:00:00Z,EU,0.850444833,9/20/2022
Crude oil,2022-09-21T00:00:00Z,EU,0.845860742,9/21/2022
Crude oil,2022-09-22T00:00:00Z,EU,0.845860742,9/22/2022
Crude oil,2022-09-23T00:00:00Z,EU,0.87203886,9/23/2022
Crude oil,2022-09-24T00:00:00Z,EU,0.875654808,9/24/2022
Crude oil,2022-09-25T00:00:00Z,EU,0.834813658,9/25/2022
Crude oil,2022-09-26T00:00:00Z,EU,0.797994243,9/26/2022
Crude oil,2022-09-27T00:00:00Z,EU,0.781677678,9/27/2022
Crude oil,2022-09-28T00:00:00Z,EU,0.748073125,9/28/2022
Crude oil,2022-09-29T00:00:00Z,EU,0.768798062,9/29/2022
Crude oil,2022-09-30T00:00:00Z,EU,0.748244439,9/30/2022
Crude oil,2022-10-01T00:00:00Z,EU,0.728011159,10/1/2022
Crude oil,2022-10-02T00:00:00Z,EU,0.701947299,10/2/2022
Crude oil,2022-10-03T00:00:00Z,EU,0.726602795,10/3/2022
Crude oil,2022-10-04T00:00:00Z,EU,0.71152575,10/4/2022
Crude oil,2022-10-05T00:00:00Z,EU,0.690972127,10/5/2022
Crude oil,2022-10-06T00:00:00Z,EU,0.665834413,10/6/2022
Crude oil,2022-10-07T00:00:00Z,EU,0.723303424,10/7/2022
Crude oil,2022-10-08T00:00:00Z,EU,0.748592317,10/8/2022
Crude oil,2022-10-09T00:00:00Z,EU,0.69816571,10/9/2022
Crude oil,2022-10-10T00:00:00Z,EU,0.698400267,10/10/2022
Crude oil,2022-10-11T00:00:00Z,EU,0.677711102,10/11/2022
Crude oil,2022-10-12T00:00:00Z,EU,0.699125224,10/12/2022
Crude oil,2022-10-13T00:00:00Z,EU,0.703648461,10/13/2022
Crude oil,2022-10-14T00:00:00Z,EU,0.70450896,10/14/2022
Crude oil,2022-10-15T00:00:00Z,EU,0.70450896,10/15/2022
Crude oil,2022-10-16T00:00:00Z,EU,0.755734393,10/16/2022
Crude oil,2022-10-17T00:00:00Z,EU,0.752010801,10/17/2022
Crude oil,2022-10-18T00:00:00Z,EU,0.747044005,10/18/2022
Crude oil,2022-10-19T00:00:00Z,EU,0.793373877,10/19/2022
Crude oil,2022-10-20T00:00:00Z,EU,0.747906364,10/20/2022
Crude oil,2022-10-21T00:00:00Z,EU,0.776571248,10/21/2022
Crude oil,2022-10-22T00:00:00Z,EU,0.791591022,10/22/2022
Crude oil,2022-10-23T00:00:00Z,EU,0.765412904,10/23/2022
Crude oil,2022-10-24T00:00:00Z,EU,0.743998782,10/24/2022
Crude oil,2022-10-25T00:00:00Z,EU,0.773729967,10/25/2022
Crude oil,2022-10-26T00:00:00Z,EU,0.799230242,10/26/2022
Crude oil,2022-10-27T00:00:00Z,EU,0.765744294,10/27/2022
Crude oil,2022-10-28T00:00:00Z,EU,0.786297917,10/28/2022
Crude oil,2022-10-29T00:00:00Z,EU,0.761849388,10/29/2022
Crude oil,2022-10-30T00:00:00Z,EU,0.787138281,10/30/2022
Crude oil,2022-10-31T00:00:00Z,EU,0.822679255,10/31/2022
Crude oil,2022-11-01T00:00:00Z,EU,0.822679255,11/1/2022
Crude oil,2022-11-02T00:00:00Z,EU,0.844726773,11/2/2022
Crude oil,2022-11-03T00:00:00Z,EU,0.825067909,11/3/2022
Crude oil,2022-11-04T00:00:00Z,EU,0.850205623,11/4/2022
Crude oil,2022-11-05T00:00:00Z,EU,0.870759246,11/5/2022
Crude oil,2022-11-06T00:00:00Z,EU,0.788001343,11/6/2022
Crude oil,2022-11-07T00:00:00Z,EU,0.787850164,11/7/2022
Crude oil,2022-11-08T00:00:00Z,EU,0.849804726,11/8/2022
Crude oil,2022-11-09T00:00:00Z,EU,0.827648355,11/9/2022
Crude oil,2022-11-10T00:00:00Z,EU,0.792165723,11/10/2022
Crude oil,2022-11-11T00:00:00Z,EU,0.770751602,11/11/2022
Crude oil,2022-11-12T00:00:00Z,EU,0.791160327,11/12/2022
Crude oil,2022-11-13T00:00:00Z,EU,0.769746206,11/13/2022
Crude oil,2022-11-14T00:00:00Z,EU,0.769746206,11/14/2022
Crude oil,2022-11-15T00:00:00Z,EU,0.718520772,11/15/2022
Crude oil,2022-11-16T00:00:00Z,EU,0.744028199,11/16/2022
Crude oil,2022-11-17T00:00:00Z,EU,0.718890485,11/17/2022
Crude oil,2022-11-18T00:00:00Z,EU,0.672560612,11/18/2022
Crude oil,2022-11-19T00:00:00Z,EU,0.637839163,11/19/2022
Crude oil,2022-11-20T00:00:00Z,EU,0.610034778,11/20/2022
Crude oil,2022-11-21T00:00:00Z,EU,0.573600882,11/21/2022
Crude oil,2022-11-22T00:00:00Z,EU,0.573600882,11/22/2022
Crude oil,2022-11-23T00:00:00Z,EU,0.573600882,11/23/2022
Crude oil,2022-11-24T00:00:00Z,EU,0.537979107,11/24/2022
Crude oil,2022-11-25T00:00:00Z,EU,0.491925209,11/25/2022
Crude oil,2022-11-26T00:00:00Z,EU,0.512478832,11/26/2022
Crude oil,2022-11-27T00:00:00Z,EU,0.491925209,11/27/2022
Crude oil,2022-11-28T00:00:00Z,EU,0.491925209,11/28/2022
Crude oil,2022-11-29T00:00:00Z,EU,0.441498602,11/29/2022
Crude oil,2022-11-30T00:00:00Z,EU,0.405957628,11/30/2022
Crude oil,2022-12-01T00:00:00Z,EU,0.385404006,12/1/2022
Crude oil,2022-12-02T00:00:00Z,EU,0.338700991,12/2/2022
Crude oil,2022-12-03T00:00:00Z,EU,0.333258969,12/3/2022
Crude oil,2022-12-04T00:00:00Z,EU,0.308121255,12/4/2022
Crude oil,2022-12-05T00:00:00Z,EU,0.287567632,12/5/2022
Crude oil,2022-12-06T00:00:00Z,EU,0.287567632,12/6/2022
Crude oil,2022-12-07T00:00:00Z,EU,0.282983541,12/7/2022
Crude oil,2022-12-08T00:00:00Z,EU,0.22102898,12/8/2022
Crude oil,2022-12-09T00:00:00Z,EU,0.218522399,12/9/2022
Crude oil,2022-12-10T00:00:00Z,EU,0.218522399,12/10/2022
Crude oil,2022-12-11T00:00:00Z,EU,0.218522399,12/11/2022
Crude oil,2022-12-12T00:00:00Z,EU,0.172824781,12/12/2022
Crude oil,2022-12-13T00:00:00Z,EU,0.172824781,12/13/2022
Crude oil,2022-12-14T00:00:00Z,EU,0.172824781,12/14/2022
Crude oil,2022-12-15T00:00:00Z,EU,0.172824781,12/15/2022
Crude oil,2022-12-16T00:00:00Z,EU,0.147317355,12/16/2022
Crude oil,2022-12-17T00:00:00Z,EU,0.147317355,12/17/2022
Crude oil,2022-12-18T00:00:00Z,EU,0.168731476,12/18/2022
Crude oil,2022-12-19T00:00:00Z,EU,0.168731476,12/19/2022
Crude oil,2022-12-20T00:00:00Z,EU,0.147317355,12/20/2022
Crude oil,2022-12-21T00:00:00Z,EU,0.168731476,12/21/2022
Crude oil,2022-12-22T00:00:00Z,EU,0.168731476,12/22/2022
Crude oil,2022-12-23T00:00:00Z,EU,0.190145598,12/23/2022
Crude oil,2022-12-24T00:00:00Z,EU,0.190145598,12/24/2022
Crude oil,2022-12-25T00:00:00Z,EU,0.190145598,12/25/2022
Crude oil,2022-12-26T00:00:00Z,EU,0.169591975,12/26/2022
Crude oil,2022-12-27T00:00:00Z,EU,0.191006096,12/27/2022
Crude oil,2022-12-28T00:00:00Z,EU,0.169591975,12/28/2022
Crude oil,2022-12-29T00:00:00Z,EU,0.169591975,12/29/2022
Crude oil,2022-12-30T00:00:00Z,EU,0.169591975,12/30/2022
Crude oil,2022-12-31T00:00:00Z,EU,0.169591975,12/31/2022
Crude oil,2023-01-01T00:00:00Z,EU,0.191006096,1/1/2023
Crude oil,2023-01-02T00:00:00Z,EU,0.170452473,1/2/2023
Crude oil,2023-01-03T00:00:00Z,EU,0.170452473,1/3/2023
Crude oil,2023-01-04T00:00:00Z,EU,0.191866595,1/4/2023
Crude oil,2023-01-05T00:00:00Z,EU,0.191866595,1/5/2023
Crude oil,2023-01-06T00:00:00Z,EU,0.171312972,1/6/2023
Crude oil,2023-01-07T00:00:00Z,EU,0.171312972,1/7/2023
Crude oil,2023-01-08T00:00:00Z,EU,0.14989885,1/8/2023
Crude oil,2023-01-09T00:00:00Z,EU,0.14989885,1/9/2023
Crude oil,2023-01-10T00:00:00Z,EU,0.171312972,1/10/2023
Crude oil,2023-01-11T00:00:00Z,EU,0.171312972,1/11/2023
