commodity_group,departure_date,destination,volume,Date
Oil products,2022-12-09T00:00:00Z,India,0.162826378,12/9/2022
Oil products,2022-12-10T00:00:00Z,India,0.162826378,12/10/2022
Oil products,2022-12-11T00:00:00Z,India,0.185159612,12/11/2022
Oil products,2022-12-12T00:00:00Z,India,0.185159612,12/12/2022
Oil products,2022-12-13T00:00:00Z,India,0.185159612,12/13/2022
Oil products,2022-12-14T00:00:00Z,India,0.185159612,12/14/2022
Oil products,2022-12-15T00:00:00Z,India,0.184455114,12/15/2022
Oil products,2022-12-16T00:00:00Z,India,0.184102334,12/16/2022
Oil products,2022-12-17T00:00:00Z,India,0.190802389,12/17/2022
Oil products,2022-12-18T00:00:00Z,India,0.190802389,12/18/2022
Oil products,2022-12-19T00:00:00Z,India,0.204872377,12/19/2022
Oil products,2022-12-20T00:00:00Z,India,0.180305651,12/20/2022
Oil products,2022-12-21T00:00:00Z,India,0.207031109,12/21/2022
Oil products,2022-12-22T00:00:00Z,India,0.213883023,12/22/2022
Oil products,2022-12-23T00:00:00Z,India,0.213334419,12/23/2022
Oil products,2022-12-24T00:00:00Z,India,0.213334419,12/24/2022
Oil products,2022-12-25T00:00:00Z,India,0.1978531,12/25/2022
Oil products,2022-12-26T00:00:00Z,India,0.1978531,12/26/2022
Oil products,2022-12-27T00:00:00Z,India,0.192593978,12/27/2022
Oil products,2022-12-28T00:00:00Z,India,0.170260744,12/28/2022
Oil products,2022-12-29T00:00:00Z,India,0.193267679,12/29/2022
Oil products,2022-12-30T00:00:00Z,India,0.199967734,12/30/2022
Oil products,2022-12-31T00:00:00Z,India,0.196989389,12/31/2022
Oil products,2023-01-01T00:00:00Z,India,0.196989389,1/1/2023
Oil products,2023-01-02T00:00:00Z,India,0.208735618,1/2/2023
Oil products,2023-01-03T00:00:00Z,India,0.202576297,1/3/2023
Oil products,2023-01-04T00:00:00Z,India,0.202576297,1/4/2023
Oil products,2023-01-05T00:00:00Z,India,0.194759708,1/5/2023
Oil products,2023-01-06T00:00:00Z,India,0.194759708,1/6/2023
Oil products,2023-01-07T00:00:00Z,India,0.188059653,1/7/2023
Oil products,2023-01-08T00:00:00Z,India,0.188059653,1/8/2023
Oil products,2023-01-09T00:00:00Z,India,0.188059653,1/9/2023
Oil products,2023-01-10T00:00:00Z,India,0.16572642,1/10/2023
Oil products,2023-01-11T00:00:00Z,India,0.16572642,1/11/2023
Oil products,2023-01-12T00:00:00Z,India,0.16572642,1/12/2023
Oil products,2023-01-13T00:00:00Z,India,0.16572642,1/13/2023
Oil products,2023-01-14T00:00:00Z,India,0.179126317,1/14/2023
Oil products,2023-01-15T00:00:00Z,India,0.160975468,1/15/2023
Oil products,2023-01-16T00:00:00Z,India,0.164617952,1/16/2023
Oil products,2023-01-17T00:00:00Z,India,0.186951186,1/17/2023
Oil products,2023-01-18T00:00:00Z,India,0.172881198,1/18/2023
Oil products,2023-01-19T00:00:00Z,India,0.180027909,1/19/2023
Oil products,2023-01-20T00:00:00Z,India,0.15330245,1/20/2023
Oil products,2023-01-21T00:00:00Z,India,0.169900516,1/21/2023
Oil products,2023-01-22T00:00:00Z,India,0.176600571,1/22/2023
Oil products,2023-01-23T00:00:00Z,India,0.176600571,1/23/2023
Oil products,2023-01-24T00:00:00Z,India,0.169748657,1/24/2023
Oil products,2023-01-25T00:00:00Z,India,0.169748657,1/25/2023
Oil products,2023-01-26T00:00:00Z,India,0.169748657,1/26/2023
Oil products,2023-01-27T00:00:00Z,India,0.18007629,1/27/2023
Oil products,2023-01-28T00:00:00Z,India,0.162919213,1/28/2023
Oil products,2023-01-29T00:00:00Z,India,0.178381418,1/29/2023
Oil products,2023-01-30T00:00:00Z,India,0.198553321,1/30/2023
Oil products,2023-01-31T00:00:00Z,India,0.198553321,1/31/2023
Oil products,2023-02-01T00:00:00Z,India,0.186807092,2/1/2023
Oil products,2023-02-02T00:00:00Z,India,0.192569647,2/2/2023
Oil products,2023-02-03T00:00:00Z,India,0.192569647,2/3/2023
Oil products,2023-02-04T00:00:00Z,India,0.192569647,2/4/2023
Oil products,2023-02-05T00:00:00Z,India,0.192569647,2/5/2023
Oil products,2023-02-06T00:00:00Z,India,0.192569647,2/6/2023
Oil products,2023-02-07T00:00:00Z,India,0.216206742,2/7/2023
Oil products,2023-02-08T00:00:00Z,India,0.216206742,2/8/2023
Oil products,2023-02-09T00:00:00Z,India,0.216206742,2/9/2023
Oil products,2023-02-10T00:00:00Z,India,0.216206742,2/10/2023
Oil products,2023-02-11T00:00:00Z,India,0.235848357,2/11/2023
Oil products,2023-02-12T00:00:00Z,India,0.257065056,2/12/2023
Oil products,2023-02-13T00:00:00Z,India,0.243665159,2/13/2023
Oil products,2023-02-14T00:00:00Z,India,0.237249282,2/14/2023
Oil products,2023-02-15T00:00:00Z,India,0.226906742,2/15/2023
Oil products,2023-02-16T00:00:00Z,India,0.223182271,2/16/2023
Oil products,2023-02-17T00:00:00Z,India,0.229882326,2/17/2023
Oil products,2023-02-18T00:00:00Z,India,0.222735615,2/18/2023
Oil products,2023-02-19T00:00:00Z,India,0.222735615,2/19/2023
Oil products,2023-02-20T00:00:00Z,India,0.199285635,2/20/2023
Oil products,2023-02-21T00:00:00Z,India,0.19258558,2/21/2023
Oil products,2023-02-22T00:00:00Z,India,0.19258558,2/22/2023
Oil products,2023-02-23T00:00:00Z,India,0.19258558,2/23/2023
Oil products,2023-02-24T00:00:00Z,India,0.220186776,2/24/2023
Oil products,2023-02-25T00:00:00Z,India,0.220186776,2/25/2023
Oil products,2023-02-26T00:00:00Z,India,0.232192377,2/26/2023
Oil products,2023-02-27T00:00:00Z,India,0.226342519,2/27/2023
Oil products,2023-02-28T00:00:00Z,India,0.20418026,2/28/2023
Oil products,2023-03-01T00:00:00Z,India,0.161675123,3/1/2023
Oil products,2023-03-02T00:00:00Z,India,0.176513482,3/2/2023
Oil products,2023-03-03T00:00:00Z,India,0.176513482,3/3/2023
Oil products,2023-03-04T00:00:00Z,India,0.168778109,3/4/2023
Oil products,2023-03-05T00:00:00Z,India,0.168778109,3/5/2023
Oil products,2023-03-06T00:00:00Z,India,0.168778109,3/6/2023
Oil products,2023-03-07T00:00:00Z,India,0.173566386,3/7/2023
Oil products,2023-03-08T00:00:00Z,India,0.173566386,3/8/2023
Oil products,2023-03-09T00:00:00Z,India,0.14992929,3/9/2023
Oil products,2023-03-10T00:00:00Z,India,0.14992929,3/10/2023
Oil products,2023-03-11T00:00:00Z,India,0.14992929,3/11/2023
Oil products,2023-03-12T00:00:00Z,India,0.161836511,3/12/2023
Oil products,2023-03-13T00:00:00Z,India,0.142194896,3/13/2023
Oil products,2023-03-14T00:00:00Z,India,0.120978197,3/14/2023
Oil products,2023-03-15T00:00:00Z,India,0.120978197,3/15/2023
Oil products,2023-03-16T00:00:00Z,India,0.122416715,3/16/2023
Oil products,2023-03-17T00:00:00Z,India,0.122416715,3/17/2023
Oil products,2023-03-18T00:00:00Z,India,0.121153817,3/18/2023
Oil products,2023-03-19T00:00:00Z,India,0.136786995,3/19/2023
Oil products,2023-03-20T00:00:00Z,India,0.136786995,3/20/2023
Oil products,2023-03-21T00:00:00Z,India,0.136786995,3/21/2023
Oil products,2023-03-22T00:00:00Z,India,0.136786995,3/22/2023
Oil products,2023-03-23T00:00:00Z,India,0.136786995,3/23/2023
Oil products,2023-03-24T00:00:00Z,India,0.136786995,3/24/2023
Oil products,2023-03-25T00:00:00Z,India,0.156886947,3/25/2023
Oil products,2023-03-26T00:00:00Z,India,0.129285752,3/26/2023
Oil products,2023-03-27T00:00:00Z,India,0.129285752,3/27/2023
Oil products,2023-03-28T00:00:00Z,India,0.129285752,3/28/2023
Oil products,2023-03-29T00:00:00Z,India,0.129285752,3/29/2023
Oil products,2023-03-30T00:00:00Z,India,0.129285752,3/30/2023
Oil products,2023-03-31T00:00:00Z,India,0.129285752,3/31/2023
Oil products,2023-04-01T00:00:00Z,India,0.114447392,4/1/2023
Oil products,2023-04-02T00:00:00Z,India,0.114447392,4/2/2023
Oil products,2023-04-03T00:00:00Z,India,0.100246298,4/3/2023
Oil products,2023-04-04T00:00:00Z,India,0.109527975,4/4/2023
Oil products,2023-04-05T00:00:00Z,India,0.116238225,4/5/2023
Oil products,2023-04-06T00:00:00Z,India,0.111449948,4/6/2023
Oil products,2023-04-07T00:00:00Z,India,0.133783181,4/7/2023
Oil products,2023-04-08T00:00:00Z,India,0.133783181,4/8/2023
Oil products,2023-04-09T00:00:00Z,India,0.133783181,4/9/2023
Oil products,2023-04-10T00:00:00Z,India,0.133783181,4/10/2023
Oil products,2023-04-11T00:00:00Z,India,0.144209194,4/11/2023
Oil products,2023-04-12T00:00:00Z,India,0.149792502,4/12/2023
Oil products,2023-04-13T00:00:00Z,India,0.149792502,4/13/2023
Oil products,2023-04-14T00:00:00Z,India,0.172125736,4/14/2023
Oil products,2023-04-15T00:00:00Z,India,0.170687218,4/15/2023
Oil products,2023-04-16T00:00:00Z,India,0.18364046,4/16/2023
Oil products,2023-04-17T00:00:00Z,India,0.166294595,4/17/2023
Oil products,2023-04-18T00:00:00Z,India,0.143961362,4/18/2023
Oil products,2023-04-19T00:00:00Z,India,0.143961362,4/19/2023
Oil products,2023-04-20T00:00:00Z,India,0.164614803,4/20/2023
Oil products,2023-04-21T00:00:00Z,India,0.164614803,4/21/2023
Oil products,2023-04-22T00:00:00Z,India,0.164614803,4/22/2023
Oil products,2023-04-23T00:00:00Z,India,0.164614803,4/23/2023
Oil products,2023-04-24T00:00:00Z,India,0.16796483,4/24/2023
Oil products,2023-04-25T00:00:00Z,India,0.179671555,4/25/2023
Oil products,2023-04-26T00:00:00Z,India,0.179671555,4/26/2023
Oil products,2023-04-27T00:00:00Z,India,0.157338321,4/27/2023
Oil products,2023-04-28T00:00:00Z,India,0.157338321,4/28/2023
Oil products,2023-04-29T00:00:00Z,India,0.157338321,4/29/2023
Oil products,2023-04-30T00:00:00Z,India,0.182722325,4/30/2023
Oil products,2023-05-01T00:00:00Z,India,0.182722325,5/1/2023
Oil products,2023-05-02T00:00:00Z,India,0.183171529,5/2/2023
Oil products,2023-05-03T00:00:00Z,India,0.194878254,5/3/2023
Oil products,2023-05-04T00:00:00Z,India,0.185596577,5/4/2023
Oil products,2023-05-05T00:00:00Z,India,0.1997906,5/5/2023
Oil products,2023-05-06T00:00:00Z,India,0.222077108,5/6/2023
Oil products,2023-05-07T00:00:00Z,India,0.199743875,5/7/2023
Oil products,2023-05-08T00:00:00Z,India,0.199743875,5/8/2023
Oil products,2023-05-09T00:00:00Z,India,0.199743875,5/9/2023
Oil products,2023-05-10T00:00:00Z,India,0.199743875,5/10/2023
Oil products,2023-05-11T00:00:00Z,India,0.177410641,5/11/2023
Oil products,2023-05-12T00:00:00Z,India,0.171827333,5/12/2023
Oil products,2023-05-13T00:00:00Z,India,0.171827333,5/13/2023
Oil products,2023-05-14T00:00:00Z,India,0.1494941,5/14/2023
Oil products,2023-05-15T00:00:00Z,India,0.1494941,5/15/2023
Oil products,2023-05-16T00:00:00Z,India,0.136540858,5/16/2023
Oil products,2023-05-17T00:00:00Z,India,0.136540858,5/17/2023
Oil products,2023-05-18T00:00:00Z,India,0.136540858,5/18/2023
Oil products,2023-05-19T00:00:00Z,India,0.136540858,5/19/2023
Oil products,2023-05-20T00:00:00Z,India,0.127061918,5/20/2023
Oil products,2023-05-21T00:00:00Z,India,0.127061918,5/21/2023
Oil products,2023-05-22T00:00:00Z,India,0.127061918,5/22/2023
Oil products,2023-05-23T00:00:00Z,India,0.148278618,5/23/2023
Oil products,2023-05-24T00:00:00Z,India,0.124828638,5/24/2023
Oil products,2023-05-25T00:00:00Z,India,0.113121913,5/25/2023
Oil products,2023-05-26T00:00:00Z,India,0.113121913,5/26/2023
Oil products,2023-05-27T00:00:00Z,India,0.113121913,5/27/2023
Oil products,2023-05-28T00:00:00Z,India,0.113121913,5/28/2023
Oil products,2023-05-29T00:00:00Z,India,0.122768298,5/29/2023
Oil products,2023-05-30T00:00:00Z,India,0.097384295,5/30/2023
Oil products,2023-05-31T00:00:00Z,India,0.097384295,5/31/2023
Oil products,2023-06-01T00:00:00Z,India,0.09693509,6/1/2023
Oil products,2023-06-02T00:00:00Z,India,0.085228366,6/2/2023
Oil products,2023-06-03T00:00:00Z,India,0.085228366,6/3/2023
Oil products,2023-06-04T00:00:00Z,India,0.064324092,6/4/2023
Oil products,2023-06-05T00:00:00Z,India,0.042037585,6/5/2023
Oil products,2023-06-06T00:00:00Z,India,0.064370818,6/6/2023
Oil products,2023-06-07T00:00:00Z,India,0.064370818,6/7/2023
Oil products,2023-06-08T00:00:00Z,India,0.064370818,6/8/2023
Oil products,2023-06-09T00:00:00Z,India,0.064370818,6/9/2023
Oil products,2023-06-10T00:00:00Z,India,0.086704051,6/10/2023
Oil products,2023-06-11T00:00:00Z,India,0.086704051,6/11/2023
Oil products,2023-06-12T00:00:00Z,India,0.086704051,6/12/2023
Oil products,2023-06-13T00:00:00Z,India,0.086704051,6/13/2023
Oil products,2023-06-14T00:00:00Z,India,0.098424156,6/14/2023
Oil products,2023-06-15T00:00:00Z,India,0.098424156,6/15/2023
Oil products,2023-06-16T00:00:00Z,India,0.107357492,6/16/2023
Oil products,2023-06-17T00:00:00Z,India,0.107357492,6/17/2023
Oil products,2023-06-18T00:00:00Z,India,0.107357492,6/18/2023
Oil products,2023-06-19T00:00:00Z,India,0.096182991,6/19/2023
Oil products,2023-06-20T00:00:00Z,India,0.117873532,6/20/2023
Oil products,2023-06-21T00:00:00Z,India,0.119265324,6/21/2023
Oil products,2023-06-22T00:00:00Z,India,0.129783569,6/22/2023
Oil products,2023-06-23T00:00:00Z,India,0.139927748,6/23/2023
Oil products,2023-06-24T00:00:00Z,India,0.142104321,6/24/2023
Oil products,2023-06-25T00:00:00Z,India,0.142104321,6/25/2023
Oil products,2023-06-26T00:00:00Z,India,0.156651549,6/26/2023
Oil products,2023-06-27T00:00:00Z,India,0.178984783,6/27/2023
Oil products,2023-06-28T00:00:00Z,India,0.189991839,6/28/2023
Oil products,2023-06-29T00:00:00Z,India,0.189991839,6/29/2023
Oil products,2023-06-30T00:00:00Z,India,0.189991839,6/30/2023
Oil products,2023-07-01T00:00:00Z,India,0.189991839,7/1/2023
Oil products,2023-07-02T00:00:00Z,India,0.189991839,7/2/2023
Oil products,2023-07-03T00:00:00Z,India,0.189991839,7/3/2023
Oil products,2023-07-04T00:00:00Z,India,0.215856115,7/4/2023
Oil products,2023-07-05T00:00:00Z,India,0.220503672,7/5/2023
Oil products,2023-07-06T00:00:00Z,India,0.198170438,7/6/2023
Oil products,2023-07-07T00:00:00Z,India,0.220503672,7/7/2023
Oil products,2023-07-08T00:00:00Z,India,0.22608698,7/8/2023
Oil products,2023-07-09T00:00:00Z,India,0.227795445,7/9/2023
Oil products,2023-07-10T00:00:00Z,India,0.205462212,7/10/2023
Oil products,2023-07-11T00:00:00Z,India,0.205462212,7/11/2023
Oil products,2023-07-12T00:00:00Z,India,0.222212137,7/12/2023
Oil products,2023-07-13T00:00:00Z,India,0.222212137,7/13/2023
Oil products,2023-07-14T00:00:00Z,India,0.212656645,7/14/2023
Oil products,2023-07-15T00:00:00Z,India,0.212656645,7/15/2023
Oil products,2023-07-16T00:00:00Z,India,0.226056542,7/16/2023
Oil products,2023-07-17T00:00:00Z,India,0.226056542,7/17/2023
Oil products,2023-07-18T00:00:00Z,India,0.234816577,7/18/2023
Oil products,2023-07-19T00:00:00Z,India,0.25714981,7/19/2023
Oil products,2023-07-20T00:00:00Z,India,0.235459269,7/20/2023
Oil products,2023-07-21T00:00:00Z,India,0.234067477,7/21/2023
Oil products,2023-07-22T00:00:00Z,India,0.209032589,7/22/2023
Oil products,2023-07-23T00:00:00Z,India,0.198888409,7/23/2023
Oil products,2023-07-24T00:00:00Z,India,0.196711836,7/24/2023
Oil products,2023-07-25T00:00:00Z,India,0.196711836,7/25/2023
Oil products,2023-07-26T00:00:00Z,India,0.182164608,7/26/2023
Oil products,2023-07-27T00:00:00Z,India,0.159831375,7/27/2023
Oil products,2023-07-28T00:00:00Z,India,0.163648022,7/28/2023
Oil products,2023-07-29T00:00:00Z,India,0.163648022,7/29/2023
Oil products,2023-07-30T00:00:00Z,India,0.163648022,7/30/2023
Oil products,2023-07-31T00:00:00Z,India,0.187041294,7/31/2023
Oil products,2023-08-01T00:00:00Z,India,0.187041294,8/1/2023
Oil products,2023-08-02T00:00:00Z,India,0.209374527,8/2/2023
Oil products,2023-08-03T00:00:00Z,India,0.18351025,8/3/2023
Oil products,2023-08-04T00:00:00Z,India,0.201195927,8/4/2023
Oil products,2023-08-05T00:00:00Z,India,0.201195927,8/5/2023
Oil products,2023-08-06T00:00:00Z,India,0.178862694,8/6/2023
Oil products,2023-08-07T00:00:00Z,India,0.173279386,8/7/2023
Oil products,2023-08-08T00:00:00Z,India,0.172362498,8/8/2023
Oil products,2023-08-09T00:00:00Z,India,0.172362498,8/9/2023
Oil products,2023-08-10T00:00:00Z,India,0.172362498,8/10/2023
Oil products,2023-08-11T00:00:00Z,India,0.155612573,8/11/2023
Oil products,2023-08-12T00:00:00Z,India,0.155612573,8/12/2023
Oil products,2023-08-13T00:00:00Z,India,0.173819134,8/13/2023
Oil products,2023-08-14T00:00:00Z,India,0.173819134,8/14/2023
Oil products,2023-08-15T00:00:00Z,India,0.151485901,8/15/2023
Oil products,2023-08-16T00:00:00Z,India,0.151485901,8/16/2023
Oil products,2023-08-17T00:00:00Z,India,0.142725867,8/17/2023
Oil products,2023-08-18T00:00:00Z,India,0.167292593,8/18/2023
Oil products,2023-08-19T00:00:00Z,India,0.167292593,8/19/2023
Oil products,2023-08-20T00:00:00Z,India,0.167292593,8/20/2023
Oil products,2023-08-21T00:00:00Z,India,0.160592538,8/21/2023
Oil products,2023-08-22T00:00:00Z,India,0.180991961,8/22/2023
Oil products,2023-08-23T00:00:00Z,India,0.180991961,8/23/2023
Oil products,2023-08-24T00:00:00Z,India,0.180991961,8/24/2023
Oil products,2023-08-25T00:00:00Z,India,0.20413886,8/25/2023
Oil products,2023-08-26T00:00:00Z,India,0.20413886,8/26/2023
Oil products,2023-08-27T00:00:00Z,India,0.179668772,8/27/2023
Oil products,2023-08-28T00:00:00Z,India,0.191554105,8/28/2023
Oil products,2023-08-29T00:00:00Z,India,0.191554105,8/29/2023
Oil products,2023-08-30T00:00:00Z,India,0.168160833,8/30/2023
Oil products,2023-08-31T00:00:00Z,India,0.168160833,8/31/2023
Oil products,2023-09-01T00:00:00Z,India,0.184856811,9/1/2023
Oil products,2023-09-02T00:00:00Z,India,0.184856811,9/2/2023
Oil products,2023-09-03T00:00:00Z,India,0.162523578,9/3/2023
Oil products,2023-09-04T00:00:00Z,India,0.162523578,9/4/2023
Oil products,2023-09-05T00:00:00Z,India,0.189323585,9/5/2023
Oil products,2023-09-06T00:00:00Z,India,0.189323585,9/6/2023
Oil products,2023-09-07T00:00:00Z,India,0.188532008,9/7/2023
Oil products,2023-09-08T00:00:00Z,India,0.210865241,9/8/2023
Oil products,2023-09-09T00:00:00Z,India,0.210865241,9/9/2023
Oil products,2023-09-10T00:00:00Z,India,0.210865241,9/10/2023
Oil products,2023-09-11T00:00:00Z,India,0.233198474,9/11/2023
Oil products,2023-09-12T00:00:00Z,India,0.235134197,9/12/2023
Oil products,2023-09-13T00:00:00Z,India,0.235134197,9/13/2023
Oil products,2023-09-14T00:00:00Z,India,0.235134197,9/14/2023
Oil products,2023-09-15T00:00:00Z,India,0.26239594,9/15/2023
Oil products,2023-09-16T00:00:00Z,India,0.26239594,9/16/2023
Oil products,2023-09-17T00:00:00Z,India,0.257929378,9/17/2023
Oil products,2023-09-18T00:00:00Z,India,0.257929378,9/18/2023
Oil products,2023-09-19T00:00:00Z,India,0.257929378,9/19/2023
Oil products,2023-09-20T00:00:00Z,India,0.302595845,9/20/2023
Oil products,2023-09-21T00:00:00Z,India,0.302966466,9/21/2023
Oil products,2023-09-22T00:00:00Z,India,0.302966466,9/22/2023
Oil products,2023-09-23T00:00:00Z,India,0.323066418,9/23/2023
Oil products,2023-09-24T00:00:00Z,India,0.299919519,9/24/2023
Oil products,2023-09-25T00:00:00Z,India,0.307764182,9/25/2023
Oil products,2023-09-26T00:00:00Z,India,0.316852065,9/26/2023
Oil products,2023-09-27T00:00:00Z,India,0.304966732,9/27/2023
Oil products,2023-09-28T00:00:00Z,India,0.331766739,9/28/2023
Oil products,2023-09-29T00:00:00Z,India,0.354099972,9/29/2023
Oil products,2023-09-30T00:00:00Z,India,0.354099972,9/30/2023
Oil products,2023-10-01T00:00:00Z,India,0.315070761,10/1/2023
Oil products,2023-10-02T00:00:00Z,India,0.315070761,10/2/2023
Oil products,2023-10-03T00:00:00Z,India,0.315070761,10/3/2023
Oil products,2023-10-04T00:00:00Z,India,0.315070761,10/4/2023
Oil products,2023-10-05T00:00:00Z,India,0.288270754,10/5/2023
Oil products,2023-10-06T00:00:00Z,India,0.288270754,10/6/2023
Oil products,2023-10-07T00:00:00Z,India,0.288270754,10/7/2023
Oil products,2023-10-08T00:00:00Z,India,0.265937521,10/8/2023
Oil products,2023-10-09T00:00:00Z,India,0.265937521,10/9/2023
Oil products,2023-10-10T00:00:00Z,India,0.265937521,10/10/2023
Oil products,2023-10-11T00:00:00Z,India,0.243604287,10/11/2023
Oil products,2023-10-12T00:00:00Z,India,0.22129739,10/12/2023
Oil products,2023-10-13T00:00:00Z,India,0.22129739,10/13/2023
Oil products,2023-10-14T00:00:00Z,India,0.22129739,10/14/2023
Oil products,2023-10-15T00:00:00Z,India,0.194035647,10/15/2023
Oil products,2023-10-16T00:00:00Z,India,0.21636888,10/16/2023
Oil products,2023-10-17T00:00:00Z,India,0.199331379,10/17/2023
Oil products,2023-10-18T00:00:00Z,India,0.199331379,10/18/2023
Oil products,2023-10-19T00:00:00Z,India,0.199331379,10/19/2023
Oil products,2023-10-20T00:00:00Z,India,0.154664913,10/20/2023
Oil products,2023-10-21T00:00:00Z,India,0.13389487,10/21/2023
Oil products,2023-10-22T00:00:00Z,India,0.13389487,10/22/2023
Oil products,2023-10-23T00:00:00Z,India,0.113794918,10/23/2023
Oil products,2023-10-24T00:00:00Z,India,0.113794918,10/24/2023
Oil products,2023-10-25T00:00:00Z,India,0.128283488,10/25/2023
Oil products,2023-10-26T00:00:00Z,India,0.119195604,10/26/2023
Oil products,2023-10-27T00:00:00Z,India,0.128702742,10/27/2023
Oil products,2023-10-28T00:00:00Z,India,0.101902734,10/28/2023
Oil products,2023-10-29T00:00:00Z,India,0.079569501,10/29/2023
Oil products,2023-10-30T00:00:00Z,India,0.079569501,10/30/2023
Oil products,2023-10-31T00:00:00Z,India,0.090455833,10/31/2023
Oil products,2023-11-01T00:00:00Z,India,0.090455833,11/1/2023
Oil products,2023-11-02T00:00:00Z,India,0.090455833,11/2/2023
Oil products,2023-11-03T00:00:00Z,India,0.095074626,11/3/2023
Oil products,2023-11-04T00:00:00Z,India,0.095074626,11/4/2023
Oil products,2023-11-05T00:00:00Z,India,0.095074626,11/5/2023
Oil products,2023-11-06T00:00:00Z,India,0.095074626,11/6/2023
Oil products,2021-12-31T00:00:00Z,Others/Unknown,0.476872227,12/31/2021
Oil products,2022-01-01T00:00:00Z,Others/Unknown,0.510036246,1/1/2022
Oil products,2022-01-02T00:00:00Z,Others/Unknown,0.508156976,1/2/2022
Oil products,2022-01-03T00:00:00Z,Others/Unknown,0.489186465,1/3/2022
Oil products,2022-01-04T00:00:00Z,Others/Unknown,0.477679096,1/4/2022
Oil products,2022-01-05T00:00:00Z,Others/Unknown,0.437862104,1/5/2022
Oil products,2022-01-06T00:00:00Z,Others/Unknown,0.418604189,1/6/2022
Oil products,2022-01-07T00:00:00Z,Others/Unknown,0.418080223,1/7/2022
Oil products,2022-01-08T00:00:00Z,Others/Unknown,0.416938682,1/8/2022
Oil products,2022-01-09T00:00:00Z,Others/Unknown,0.430854781,1/9/2022
Oil products,2022-01-10T00:00:00Z,Others/Unknown,0.443880866,1/10/2022
Oil products,2022-01-11T00:00:00Z,Others/Unknown,0.456868562,1/11/2022
Oil products,2022-01-12T00:00:00Z,Others/Unknown,0.468790453,1/12/2022
Oil products,2022-01-13T00:00:00Z,Others/Unknown,0.437884039,1/13/2022
Oil products,2022-01-14T00:00:00Z,Others/Unknown,0.425223453,1/14/2022
Oil products,2022-01-15T00:00:00Z,Others/Unknown,0.40251644,1/15/2022
Oil products,2022-01-16T00:00:00Z,Others/Unknown,0.430994877,1/16/2022
Oil products,2022-01-17T00:00:00Z,Others/Unknown,0.444689981,1/17/2022
Oil products,2022-01-18T00:00:00Z,Others/Unknown,0.460552393,1/18/2022
Oil products,2022-01-19T00:00:00Z,Others/Unknown,0.455675187,1/19/2022
Oil products,2022-01-20T00:00:00Z,Others/Unknown,0.426190565,1/20/2022
Oil products,2022-01-21T00:00:00Z,Others/Unknown,0.442260239,1/21/2022
Oil products,2022-01-22T00:00:00Z,Others/Unknown,0.457223514,1/22/2022
Oil products,2022-01-23T00:00:00Z,Others/Unknown,0.463256444,1/23/2022
Oil products,2022-01-24T00:00:00Z,Others/Unknown,0.468274612,1/24/2022
Oil products,2022-01-25T00:00:00Z,Others/Unknown,0.475303437,1/25/2022
Oil products,2022-01-26T00:00:00Z,Others/Unknown,0.460850685,1/26/2022
Oil products,2022-01-27T00:00:00Z,Others/Unknown,0.469267332,1/27/2022
Oil products,2022-01-28T00:00:00Z,Others/Unknown,0.494882269,1/28/2022
Oil products,2022-01-29T00:00:00Z,Others/Unknown,0.484435394,1/29/2022
Oil products,2022-01-30T00:00:00Z,Others/Unknown,0.467735206,1/30/2022
Oil products,2022-01-31T00:00:00Z,Others/Unknown,0.434571188,1/31/2022
Oil products,2022-02-01T00:00:00Z,Others/Unknown,0.436009068,2/1/2022
Oil products,2022-02-02T00:00:00Z,Others/Unknown,0.428891198,2/2/2022
Oil products,2022-02-03T00:00:00Z,Others/Unknown,0.430089411,2/3/2022
Oil products,2022-02-04T00:00:00Z,Others/Unknown,0.446843795,2/4/2022
Oil products,2022-02-05T00:00:00Z,Others/Unknown,0.459837909,2/5/2022
Oil products,2022-02-06T00:00:00Z,Others/Unknown,0.474449112,2/6/2022
Oil products,2022-02-07T00:00:00Z,Others/Unknown,0.458468657,2/7/2022
Oil products,2022-02-08T00:00:00Z,Others/Unknown,0.433171137,2/8/2022
Oil products,2022-02-09T00:00:00Z,Others/Unknown,0.420066965,2/9/2022
Oil products,2022-02-10T00:00:00Z,Others/Unknown,0.404687957,2/10/2022
Oil products,2022-02-11T00:00:00Z,Others/Unknown,0.387591785,2/11/2022
Oil products,2022-02-12T00:00:00Z,Others/Unknown,0.374265892,2/12/2022
Oil products,2022-02-13T00:00:00Z,Others/Unknown,0.359295191,2/13/2022
Oil products,2022-02-14T00:00:00Z,Others/Unknown,0.375151469,2/14/2022
Oil products,2022-02-15T00:00:00Z,Others/Unknown,0.348156502,2/15/2022
Oil products,2022-02-16T00:00:00Z,Others/Unknown,0.3372159,2/16/2022
Oil products,2022-02-17T00:00:00Z,Others/Unknown,0.328075204,2/17/2022
Oil products,2022-02-18T00:00:00Z,Others/Unknown,0.325172995,2/18/2022
Oil products,2022-02-19T00:00:00Z,Others/Unknown,0.322534266,2/19/2022
Oil products,2022-02-20T00:00:00Z,Others/Unknown,0.317068523,2/20/2022
Oil products,2022-02-21T00:00:00Z,Others/Unknown,0.320550949,2/21/2022
Oil products,2022-02-22T00:00:00Z,Others/Unknown,0.332469328,2/22/2022
Oil products,2022-02-23T00:00:00Z,Others/Unknown,0.352432723,2/23/2022
Oil products,2022-02-24T00:00:00Z,Others/Unknown,0.349380118,2/24/2022
